'Road Segment ID','Road Name',Route,'Target Area',Year,'Vehicle Type',Car,PUJ,UV,Taxi,PUB,Truck,Trailer,Motorcycle,Tricycle,'Total AADT'
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2017,Passenger,29446,0,0,4073,0,0,0,0,0,33519
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2017,Two/Three-Wheeled,0,0,0,0,0,0,0,34852,206,35058
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2017,Public,0,8752,0,0,1889,0,0,0,0,10641
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2017,Commercial,0,0,25,0,0,3208,506,0,0,3739
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2016,Passenger,31034,0,0,5017,0,0,0,0,0,31034
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2016,Two/Three-Wheeled,0,0,0,0,0,0,0,35032,293,35325
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2016,Public,0,8532,0,0,2168,0,0,0,0,10700
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2016,Commercial,0,0,781,0,0,2732,288,0,0,3020
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2015,Passenger,36702,0,0,5017,0,0,0,0,0,36702
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2015,Two/Three-Wheeled,0,0,0,0,0,0,0,27734,533,28267
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2015,Public,0,10012,0,0,2617,0,0,0,0,12629
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2015,Commercial,0,0,781,0,0,4031,541,0,0,4572
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2014,Passenger,35945,0,0,5017,0,0,0,0,0,35945
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2014,Two/Three-Wheeled,0,0,0,0,0,0,0,24946,270,25216
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2014,Public,0,9432,0,0,2268,0,0,0,0,11700
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2014,Commercial,0,0,781,0,0,3681,402,0,0,4083
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2013,Passenger,33565,0,0,5017,0,0,0,0,0,33565
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2013,Two/Three-Wheeled,0,0,0,0,0,0,0,23062,211,23273
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2013,Public,0,10765,0,0,2173,0,0,0,0,12938
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2013,Commercial,0,0,781,0,0,3538,305,0,0,3843
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2012,Passenger,35330,0,0,5017,0,0,0,0,0,35330
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2012,Two/Three-Wheeled,0,0,0,0,0,0,0,18682,119,18801
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2012,Public,0,11087,0,0,2485,0,0,0,0,13572
'MCARTHUR HIGHWAY','MCARTHUR HIGHWAY','Mcarthur Highway','Outside of the city',2012,Commercial,0,0,781,0,0,4236,435,0,0,4671
